AvgFitness=6.39259e-06 StdDev=4.64381e-07 GenBestFitness=7.80408e-06 GenLowestFitness=5.35108e-06 BestFitness=7.80408e-06
AvgFitness=7.6187e-06 StdDev=9.2332e-07 GenBestFitness=1.08975e-05 GenLowestFitness=5.75213e-06 BestFitness=1.30735e-05
AvgFitness=7.64367e-06 StdDev=9.49727e-07 GenBestFitness=1.08975e-05 GenLowestFitness=5.68691e-06 BestFitness=1.30735e-05
AvgFitness=7.62367e-06 StdDev=8.85463e-07 GenBestFitness=1.07815e-05 GenLowestFitness=5.682e-06 BestFitness=1.30735e-05
AvgFitness=7.58731e-06 StdDev=8.69911e-07 GenBestFitness=1.07815e-05 GenLowestFitness=5.56991e-06 BestFitness=1.30735e-05
AvgFitness=7.55707e-06 StdDev=8.49012e-07 GenBestFitness=1.06201e-05 GenLowestFitness=5.80519e-06 BestFitness=1.30735e-05
AvgFitness=7.59284e-06 StdDev=8.88595e-07 GenBestFitness=1.06201e-05 GenLowestFitness=5.62823e-06 BestFitness=1.30735e-05
AvgFitness=7.60116e-06 StdDev=9.06168e-07 GenBestFitness=1.06201e-05 GenLowestFitness=5.7156e-06 BestFitness=1.30735e-05
AvgFitness=7.6438e-06 StdDev=9.1524e-07 GenBestFitness=1.07586e-05 GenLowestFitness=5.68651e-06 BestFitness=1.30735e-05
AvgFitness=7.66022e-06 StdDev=9.25457e-07 GenBestFitness=1.1014e-05 GenLowestFitness=5.73855e-06 BestFitness=1.30735e-05
AvgFitness=7.67295e-06 StdDev=9.19031e-07 GenBestFitness=1.06201e-05 GenLowestFitness=5.78294e-06 BestFitness=1.30735e-05
AvgFitness=7.66003e-06 StdDev=9.10573e-07 GenBestFitness=1.06943e-05 GenLowestFitness=5.55877e-06 BestFitness=1.30735e-05
AvgFitness=7.69053e-06 StdDev=8.93341e-07 GenBestFitness=1.03765e-05 GenLowestFitness=5.53253e-06 BestFitness=1.30735e-05
AvgFitness=7.70794e-06 StdDev=9.29748e-07 GenBestFitness=1.0942e-05 GenLowestFitness=5.53119e-06 BestFitness=1.30735e-05
AvgFitness=7.73738e-06 StdDev=9.16987e-07 GenBestFitness=1.05183e-05 GenLowestFitness=5.60059e-06 BestFitness=1.30735e-05
AvgFitness=7.71885e-06 StdDev=9.13955e-07 GenBestFitness=1.06133e-05 GenLowestFitness=5.60059e-06 BestFitness=1.30735e-05
AvgFitness=7.73292e-06 StdDev=9.3589e-07 GenBestFitness=1.05577e-05 GenLowestFitness=5.69909e-06 BestFitness=1.30735e-05
AvgFitness=7.6949e-06 StdDev=9.22084e-07 GenBestFitness=1.05577e-05 GenLowestFitness=5.65243e-06 BestFitness=1.30735e-05
AvgFitness=7.66766e-06 StdDev=9.11932e-07 GenBestFitness=1.0639e-05 GenLowestFitness=5.53567e-06 BestFitness=1.30735e-05
AvgFitness=7.68771e-06 StdDev=9.07623e-07 GenBestFitness=1.0639e-05 GenLowestFitness=5.53567e-06 BestFitness=1.30735e-05
AvgFitness=7.71708e-06 StdDev=9.48267e-07 GenBestFitness=1.06431e-05 GenLowestFitness=5.65305e-06 BestFitness=1.30735e-05
AvgFitness=7.7683e-06 StdDev=9.71936e-07 GenBestFitness=1.08501e-05 GenLowestFitness=5.80992e-06 BestFitness=1.30735e-05
AvgFitness=7.75097e-06 StdDev=9.94616e-07 GenBestFitness=1.09177e-05 GenLowestFitness=5.75653e-06 BestFitness=1.30735e-05
AvgFitness=7.74062e-06 StdDev=9.54654e-07 GenBestFitness=1.09177e-05 GenLowestFitness=5.71934e-06 BestFitness=1.30735e-05
AvgFitness=7.77728e-06 StdDev=9.4771e-07 GenBestFitness=1.12032e-05 GenLowestFitness=5.64769e-06 BestFitness=1.30735e-05
AvgFitness=7.78707e-06 StdDev=9.27883e-07 GenBestFitness=1.12346e-05 GenLowestFitness=5.53854e-06 BestFitness=1.30735e-05
AvgFitness=7.75288e-06 StdDev=9.43049e-07 GenBestFitness=1.12346e-05 GenLowestFitness=5.61223e-06 BestFitness=1.30735e-05
AvgFitness=7.80439e-06 StdDev=9.26297e-07 GenBestFitness=1.09827e-05 GenLowestFitness=5.74439e-06 BestFitness=1.30735e-05
AvgFitness=7.7827e-06 StdDev=9.67899e-07 GenBestFitness=1.15299e-05 GenLowestFitness=5.53151e-06 BestFitness=1.30735e-05
AvgFitness=7.80948e-06 StdDev=9.74939e-07 GenBestFitness=1.15299e-05 GenLowestFitness=5.67541e-06 BestFitness=1.30735e-05
AvgFitness=7.81929e-06 StdDev=9.9238e-07 GenBestFitness=1.13222e-05 GenLowestFitness=5.64385e-06 BestFitness=1.30735e-05
AvgFitness=7.83972e-06 StdDev=9.93236e-07 GenBestFitness=1.09527e-05 GenLowestFitness=5.82997e-06 BestFitness=1.30735e-05
AvgFitness=7.83611e-06 StdDev=1.00962e-06 GenBestFitness=1.10664e-05 GenLowestFitness=5.87489e-06 BestFitness=1.30735e-05
AvgFitness=7.8545e-06 StdDev=1.00206e-06 GenBestFitness=1.09711e-05 GenLowestFitness=5.97243e-06 BestFitness=1.30735e-05
AvgFitness=7.88202e-06 StdDev=1.02075e-06 GenBestFitness=1.13772e-05 GenLowestFitness=5.80111e-06 BestFitness=1.30735e-05
AvgFitness=7.8587e-06 StdDev=1.00226e-06 GenBestFitness=1.13772e-05 GenLowestFitness=5.59807e-06 BestFitness=1.30735e-05
AvgFitness=7.89641e-06 StdDev=9.91633e-07 GenBestFitness=1.13772e-05 GenLowestFitness=5.59807e-06 BestFitness=1.30735e-05
AvgFitness=7.8958e-06 StdDev=9.93898e-07 GenBestFitness=1.13772e-05 GenLowestFitness=5.77614e-06 BestFitness=1.30735e-05
AvgFitness=7.87978e-06 StdDev=9.77447e-07 GenBestFitness=1.14546e-05 GenLowestFitness=5.40275e-06 BestFitness=1.30735e-05
AvgFitness=7.84892e-06 StdDev=9.94416e-07 GenBestFitness=1.14546e-05 GenLowestFitness=5.41946e-06 BestFitness=1.30735e-05
AvgFitness=7.84623e-06 StdDev=9.62504e-07 GenBestFitness=1.14546e-05 GenLowestFitness=5.81692e-06 BestFitness=1.30735e-05
AvgFitness=7.91147e-06 StdDev=9.41822e-07 GenBestFitness=1.14546e-05 GenLowestFitness=5.86548e-06 BestFitness=1.30735e-05
AvgFitness=7.9244e-06 StdDev=9.26429e-07 GenBestFitness=1.14546e-05 GenLowestFitness=5.76748e-06 BestFitness=1.30735e-05
AvgFitness=7.89001e-06 StdDev=9.39117e-07 GenBestFitness=1.14546e-05 GenLowestFitness=5.73967e-06 BestFitness=1.30735e-05
AvgFitness=7.88502e-06 StdDev=9.15784e-07 GenBestFitness=1.08838e-05 GenLowestFitness=5.67228e-06 BestFitness=1.30735e-05
AvgFitness=7.86848e-06 StdDev=9.35539e-07 GenBestFitness=1.1518e-05 GenLowestFitness=5.787e-06 BestFitness=1.30735e-05
AvgFitness=7.79335e-06 StdDev=9.06701e-07 GenBestFitness=1.1518e-05 GenLowestFitness=5.47436e-06 BestFitness=1.30735e-05
AvgFitness=7.75343e-06 StdDev=9.30938e-07 GenBestFitness=1.1518e-05 GenLowestFitness=5.47436e-06 BestFitness=1.30735e-05
AvgFitness=7.74703e-06 StdDev=9.49228e-07 GenBestFitness=1.29448e-05 GenLowestFitness=5.47436e-06 BestFitness=1.30735e-05
AvgFitness=7.73137e-06 StdDev=9.37534e-07 GenBestFitness=1.12893e-05 GenLowestFitness=5.80177e-06 BestFitness=1.30735e-05
AvgFitness=7.68159e-06 StdDev=9.32195e-07 GenBestFitness=1.12874e-05 GenLowestFitness=5.52642e-06 BestFitness=1.30735e-05
AvgFitness=7.68759e-06 StdDev=9.1275e-07 GenBestFitness=1.11691e-05 GenLowestFitness=5.61458e-06 BestFitness=1.30735e-05
AvgFitness=7.67195e-06 StdDev=9.04394e-07 GenBestFitness=1.13014e-05 GenLowestFitness=5.79918e-06 BestFitness=1.30735e-05
AvgFitness=7.71446e-06 StdDev=8.95802e-07 GenBestFitness=1.13014e-05 GenLowestFitness=5.66875e-06 BestFitness=1.30735e-05
AvgFitness=7.71906e-06 StdDev=9.10674e-07 GenBestFitness=1.12183e-05 GenLowestFitness=5.74672e-06 BestFitness=1.30735e-05
AvgFitness=7.67165e-06 StdDev=9.63361e-07 GenBestFitness=1.10961e-05 GenLowestFitness=5.7445e-06 BestFitness=1.30735e-05
AvgFitness=7.72605e-06 StdDev=1.00851e-06 GenBestFitness=1.11997e-05 GenLowestFitness=5.51873e-06 BestFitness=1.30735e-05
AvgFitness=7.67707e-06 StdDev=9.60059e-07 GenBestFitness=1.14304e-05 GenLowestFitness=5.51873e-06 BestFitness=1.30735e-05
AvgFitness=7.66424e-06 StdDev=9.59948e-07 GenBestFitness=1.14304e-05 GenLowestFitness=5.69381e-06 BestFitness=1.30735e-05
AvgFitness=7.71314e-06 StdDev=9.80815e-07 GenBestFitness=1.09139e-05 GenLowestFitness=5.81936e-06 BestFitness=1.30735e-05
AvgFitness=7.77301e-06 StdDev=9.92864e-07 GenBestFitness=1.1111e-05 GenLowestFitness=5.9087e-06 BestFitness=1.30735e-05
AvgFitness=7.8395e-06 StdDev=1.015e-06 GenBestFitness=1.15863e-05 GenLowestFitness=5.60788e-06 BestFitness=1.30735e-05
AvgFitness=7.84078e-06 StdDev=9.93206e-07 GenBestFitness=1.1111e-05 GenLowestFitness=5.60788e-06 BestFitness=1.30735e-05
AvgFitness=7.85818e-06 StdDev=1.00163e-06 GenBestFitness=1.1111e-05 GenLowestFitness=5.65259e-06 BestFitness=1.30735e-05
AvgFitness=7.87313e-06 StdDev=1.02693e-06 GenBestFitness=1.1111e-05 GenLowestFitness=5.63621e-06 BestFitness=1.30735e-05
AvgFitness=7.86603e-06 StdDev=9.7404e-07 GenBestFitness=1.1111e-05 GenLowestFitness=5.86875e-06 BestFitness=1.30735e-05
AvgFitness=7.8922e-06 StdDev=9.49629e-07 GenBestFitness=1.11402e-05 GenLowestFitness=5.71731e-06 BestFitness=1.30735e-05
AvgFitness=7.87502e-06 StdDev=9.41939e-07 GenBestFitness=1.11702e-05 GenLowestFitness=5.72654e-06 BestFitness=1.30735e-05
AvgFitness=7.80403e-06 StdDev=9.49178e-07 GenBestFitness=1.13919e-05 GenLowestFitness=5.67606e-06 BestFitness=1.30735e-05
AvgFitness=7.80668e-06 StdDev=9.52262e-07 GenBestFitness=1.13919e-05 GenLowestFitness=5.82915e-06 BestFitness=1.30735e-05
AvgFitness=7.82323e-06 StdDev=9.76681e-07 GenBestFitness=1.11702e-05 GenLowestFitness=5.72567e-06 BestFitness=1.30735e-05
AvgFitness=7.8477e-06 StdDev=9.99479e-07 GenBestFitness=1.11298e-05 GenLowestFitness=5.75591e-06 BestFitness=1.30735e-05
AvgFitness=7.82678e-06 StdDev=1.01251e-06 GenBestFitness=1.09938e-05 GenLowestFitness=5.86353e-06 BestFitness=1.30735e-05
AvgFitness=7.88586e-06 StdDev=9.91838e-07 GenBestFitness=1.12028e-05 GenLowestFitness=5.74891e-06 BestFitness=1.30735e-05
AvgFitness=7.83779e-06 StdDev=1.0183e-06 GenBestFitness=1.14065e-05 GenLowestFitness=5.70922e-06 BestFitness=1.30735e-05
AvgFitness=7.81763e-06 StdDev=1.03046e-06 GenBestFitness=1.17983e-05 GenLowestFitness=5.68794e-06 BestFitness=1.30735e-05
AvgFitness=7.80948e-06 StdDev=1.03253e-06 GenBestFitness=1.18422e-05 GenLowestFitness=5.64525e-06 BestFitness=1.30735e-05
AvgFitness=7.80926e-06 StdDev=9.99789e-07 GenBestFitness=1.18334e-05 GenLowestFitness=5.77115e-06 BestFitness=1.30735e-05
AvgFitness=7.7973e-06 StdDev=1.02372e-06 GenBestFitness=1.13433e-05 GenLowestFitness=5.62256e-06 BestFitness=1.30735e-05
AvgFitness=7.8007e-06 StdDev=1.00469e-06 GenBestFitness=1.13433e-05 GenLowestFitness=5.6694e-06 BestFitness=1.30735e-05
AvgFitness=7.80136e-06 StdDev=9.91824e-07 GenBestFitness=1.13433e-05 GenLowestFitness=5.77236e-06 BestFitness=1.30735e-05
AvgFitness=7.82803e-06 StdDev=9.95873e-07 GenBestFitness=1.13433e-05 GenLowestFitness=5.6897e-06 BestFitness=1.30735e-05
AvgFitness=7.79021e-06 StdDev=9.70573e-07 GenBestFitness=1.11306e-05 GenLowestFitness=5.82957e-06 BestFitness=1.30735e-05
AvgFitness=7.80977e-06 StdDev=9.67212e-07 GenBestFitness=1.14806e-05 GenLowestFitness=5.79257e-06 BestFitness=1.30735e-05
AvgFitness=7.77504e-06 StdDev=9.6222e-07 GenBestFitness=1.1146e-05 GenLowestFitness=5.87665e-06 BestFitness=1.30735e-05
AvgFitness=7.75084e-06 StdDev=9.66513e-07 GenBestFitness=1.0878e-05 GenLowestFitness=5.74847e-06 BestFitness=1.30735e-05
AvgFitness=7.764e-06 StdDev=9.66631e-07 GenBestFitness=1.0878e-05 GenLowestFitness=5.44591e-06 BestFitness=1.30735e-05
AvgFitness=7.7192e-06 StdDev=9.41347e-07 GenBestFitness=1.07218e-05 GenLowestFitness=5.70042e-06 BestFitness=1.30735e-05
AvgFitness=7.74757e-06 StdDev=9.50696e-07 GenBestFitness=1.07218e-05 GenLowestFitness=5.70064e-06 BestFitness=1.30735e-05
AvgFitness=7.76124e-06 StdDev=9.66749e-07 GenBestFitness=1.07218e-05 GenLowestFitness=5.50025e-06 BestFitness=1.30735e-05
AvgFitness=7.70295e-06 StdDev=9.45643e-07 GenBestFitness=1.07218e-05 GenLowestFitness=5.77848e-06 BestFitness=1.30735e-05
AvgFitness=7.73164e-06 StdDev=9.76439e-07 GenBestFitness=1.07218e-05 GenLowestFitness=5.77848e-06 BestFitness=1.30735e-05
AvgFitness=7.64614e-06 StdDev=9.95294e-07 GenBestFitness=1.07218e-05 GenLowestFitness=5.7717e-06 BestFitness=1.30735e-05
AvgFitness=7.69678e-06 StdDev=9.85002e-07 GenBestFitness=1.10904e-05 GenLowestFitness=5.70194e-06 BestFitness=1.30735e-05
AvgFitness=7.69628e-06 StdDev=9.79441e-07 GenBestFitness=1.08306e-05 GenLowestFitness=5.86274e-06 BestFitness=1.30735e-05
AvgFitness=7.72361e-06 StdDev=9.82285e-07 GenBestFitness=1.09248e-05 GenLowestFitness=5.69233e-06 BestFitness=1.30735e-05
AvgFitness=7.78012e-06 StdDev=9.92436e-07 GenBestFitness=1.20508e-05 GenLowestFitness=5.80836e-06 BestFitness=1.30735e-05
AvgFitness=7.73122e-06 StdDev=1.01047e-06 GenBestFitness=1.20508e-05 GenLowestFitness=5.48782e-06 BestFitness=1.30735e-05
AvgFitness=7.75665e-06 StdDev=9.86341e-07 GenBestFitness=1.20508e-05 GenLowestFitness=5.48782e-06 BestFitness=1.30735e-05
AvgFitness=7.80441e-06 StdDev=9.84376e-07 GenBestFitness=1.20508e-05 GenLowestFitness=5.48782e-06 BestFitness=1.30735e-05
AvgFitness=7.87008e-06 StdDev=1.03032e-06 GenBestFitness=1.20508e-05 GenLowestFitness=5.72461e-06 BestFitness=1.30735e-05
AvgFitness=7.87358e-06 StdDev=1.01397e-06 GenBestFitness=1.20508e-05 GenLowestFitness=5.62533e-06 BestFitness=1.30735e-05
AvgFitness=7.89133e-06 StdDev=9.96269e-07 GenBestFitness=1.09202e-05 GenLowestFitness=5.82739e-06 BestFitness=1.30735e-05
AvgFitness=7.93024e-06 StdDev=1.0093e-06 GenBestFitness=1.11254e-05 GenLowestFitness=5.60949e-06 BestFitness=1.30735e-05
AvgFitness=7.94403e-06 StdDev=9.84015e-07 GenBestFitness=1.11254e-05 GenLowestFitness=5.58139e-06 BestFitness=1.30735e-05
AvgFitness=7.95782e-06 StdDev=9.87287e-07 GenBestFitness=1.11254e-05 GenLowestFitness=5.81451e-06 BestFitness=1.30735e-05
AvgFitness=7.91994e-06 StdDev=1.00496e-06 GenBestFitness=1.1485e-05 GenLowestFitness=5.807e-06 BestFitness=1.30735e-05
AvgFitness=7.90843e-06 StdDev=9.97281e-07 GenBestFitness=1.15118e-05 GenLowestFitness=5.74428e-06 BestFitness=1.30735e-05
AvgFitness=7.9287e-06 StdDev=9.62791e-07 GenBestFitness=1.09008e-05 GenLowestFitness=5.74495e-06 BestFitness=1.30735e-05
AvgFitness=7.90745e-06 StdDev=9.57042e-07 GenBestFitness=1.10063e-05 GenLowestFitness=5.83126e-06 BestFitness=1.30735e-05
AvgFitness=7.89008e-06 StdDev=9.34733e-07 GenBestFitness=1.10632e-05 GenLowestFitness=5.83126e-06 BestFitness=1.30735e-05
AvgFitness=7.84575e-06 StdDev=9.37883e-07 GenBestFitness=1.10632e-05 GenLowestFitness=5.82381e-06 BestFitness=1.30735e-05
AvgFitness=7.86798e-06 StdDev=9.56882e-07 GenBestFitness=1.10632e-05 GenLowestFitness=6.00545e-06 BestFitness=1.30735e-05
AvgFitness=7.86505e-06 StdDev=1.01049e-06 GenBestFitness=1.10632e-05 GenLowestFitness=5.85107e-06 BestFitness=1.30735e-05
AvgFitness=7.87473e-06 StdDev=1.00529e-06 GenBestFitness=1.07307e-05 GenLowestFitness=5.78948e-06 BestFitness=1.30735e-05
AvgFitness=7.86118e-06 StdDev=1.03469e-06 GenBestFitness=1.09334e-05 GenLowestFitness=5.70891e-06 BestFitness=1.30735e-05
AvgFitness=7.8668e-06 StdDev=1.02357e-06 GenBestFitness=1.09334e-05 GenLowestFitness=5.77566e-06 BestFitness=1.30735e-05
AvgFitness=7.88836e-06 StdDev=1.00792e-06 GenBestFitness=1.09334e-05 GenLowestFitness=5.74563e-06 BestFitness=1.30735e-05
AvgFitness=7.83117e-06 StdDev=9.7292e-07 GenBestFitness=1.09334e-05 GenLowestFitness=5.74563e-06 BestFitness=1.30735e-05
AvgFitness=7.87964e-06 StdDev=1.01549e-06 GenBestFitness=1.09334e-05 GenLowestFitness=6.0355e-06 BestFitness=1.30735e-05
AvgFitness=7.84874e-06 StdDev=1.01061e-06 GenBestFitness=1.10839e-05 GenLowestFitness=5.43341e-06 BestFitness=1.30735e-05
AvgFitness=7.8757e-06 StdDev=1.02284e-06 GenBestFitness=1.10839e-05 GenLowestFitness=5.60554e-06 BestFitness=1.30735e-05
AvgFitness=7.8794e-06 StdDev=1.03042e-06 GenBestFitness=1.10839e-05 GenLowestFitness=5.60554e-06 BestFitness=1.30735e-05
AvgFitness=7.82519e-06 StdDev=9.70068e-07 GenBestFitness=1.16755e-05 GenLowestFitness=5.75552e-06 BestFitness=1.30735e-05
AvgFitness=7.90837e-06 StdDev=9.78523e-07 GenBestFitness=1.12386e-05 GenLowestFitness=5.86698e-06 BestFitness=1.30735e-05
AvgFitness=7.82476e-06 StdDev=9.80263e-07 GenBestFitness=1.10781e-05 GenLowestFitness=5.51686e-06 BestFitness=1.30735e-05
AvgFitness=7.83675e-06 StdDev=9.85936e-07 GenBestFitness=1.10781e-05 GenLowestFitness=5.61923e-06 BestFitness=1.30735e-05
AvgFitness=7.8152e-06 StdDev=9.63923e-07 GenBestFitness=1.10781e-05 GenLowestFitness=5.67838e-06 BestFitness=1.30735e-05
AvgFitness=7.80031e-06 StdDev=9.80726e-07 GenBestFitness=1.10781e-05 GenLowestFitness=5.42689e-06 BestFitness=1.30735e-05
AvgFitness=7.82245e-06 StdDev=1.00058e-06 GenBestFitness=1.10672e-05 GenLowestFitness=5.7732e-06 BestFitness=1.30735e-05
AvgFitness=7.80556e-06 StdDev=9.99284e-07 GenBestFitness=1.10672e-05 GenLowestFitness=5.67979e-06 BestFitness=1.30735e-05
AvgFitness=7.78998e-06 StdDev=9.85332e-07 GenBestFitness=1.10672e-05 GenLowestFitness=5.91224e-06 BestFitness=1.30735e-05
AvgFitness=7.7945e-06 StdDev=9.67893e-07 GenBestFitness=1.10672e-05 GenLowestFitness=5.9017e-06 BestFitness=1.30735e-05
AvgFitness=7.84036e-06 StdDev=1.00842e-06 GenBestFitness=1.10672e-05 GenLowestFitness=5.93291e-06 BestFitness=1.30735e-05
AvgFitness=7.8474e-06 StdDev=1.0042e-06 GenBestFitness=1.10672e-05 GenLowestFitness=5.82135e-06 BestFitness=1.30735e-05
AvgFitness=7.82184e-06 StdDev=1.00011e-06 GenBestFitness=1.16669e-05 GenLowestFitness=5.79725e-06 BestFitness=1.30735e-05
AvgFitness=7.77764e-06 StdDev=1.01661e-06 GenBestFitness=1.10672e-05 GenLowestFitness=5.7093e-06 BestFitness=1.30735e-05
AvgFitness=7.75702e-06 StdDev=1.00283e-06 GenBestFitness=1.10672e-05 GenLowestFitness=5.74699e-06 BestFitness=1.30735e-05
AvgFitness=7.80638e-06 StdDev=1.01081e-06 GenBestFitness=1.10672e-05 GenLowestFitness=5.7811e-06 BestFitness=1.30735e-05
AvgFitness=7.80744e-06 StdDev=1.00887e-06 GenBestFitness=1.14925e-05 GenLowestFitness=5.83264e-06 BestFitness=1.30735e-05
AvgFitness=7.85359e-06 StdDev=9.87891e-07 GenBestFitness=1.09294e-05 GenLowestFitness=5.53133e-06 BestFitness=1.30735e-05
AvgFitness=7.84265e-06 StdDev=9.7285e-07 GenBestFitness=1.12195e-05 GenLowestFitness=5.55294e-06 BestFitness=1.30735e-05
AvgFitness=7.84643e-06 StdDev=9.65961e-07 GenBestFitness=1.08218e-05 GenLowestFitness=5.88283e-06 BestFitness=1.30735e-05
AvgFitness=7.87243e-06 StdDev=1.01416e-06 GenBestFitness=1.16003e-05 GenLowestFitness=5.55052e-06 BestFitness=1.30735e-05
AvgFitness=7.89089e-06 StdDev=1.02304e-06 GenBestFitness=1.08218e-05 GenLowestFitness=5.64136e-06 BestFitness=1.30735e-05
AvgFitness=7.94695e-06 StdDev=1.05078e-06 GenBestFitness=1.0999e-05 GenLowestFitness=5.46944e-06 BestFitness=1.30735e-05
AvgFitness=7.97451e-06 StdDev=1.04781e-06 GenBestFitness=1.12986e-05 GenLowestFitness=5.66859e-06 BestFitness=1.30735e-05
AvgFitness=7.99036e-06 StdDev=1.02476e-06 GenBestFitness=1.12823e-05 GenLowestFitness=5.712e-06 BestFitness=1.30735e-05
AvgFitness=7.99227e-06 StdDev=1.03148e-06 GenBestFitness=1.11223e-05 GenLowestFitness=5.85022e-06 BestFitness=1.30735e-05
AvgFitness=8.00754e-06 StdDev=1.05554e-06 GenBestFitness=1.11223e-05 GenLowestFitness=5.58448e-06 BestFitness=1.30735e-05
AvgFitness=8.01882e-06 StdDev=1.04334e-06 GenBestFitness=1.11223e-05 GenLowestFitness=5.55385e-06 BestFitness=1.30735e-05
AvgFitness=8.01557e-06 StdDev=1.04953e-06 GenBestFitness=1.09783e-05 GenLowestFitness=5.75626e-06 BestFitness=1.30735e-05
AvgFitness=8.09144e-06 StdDev=1.05367e-06 GenBestFitness=1.12844e-05 GenLowestFitness=5.79713e-06 BestFitness=1.30735e-05
AvgFitness=8.08656e-06 StdDev=1.0593e-06 GenBestFitness=1.09783e-05 GenLowestFitness=5.79713e-06 BestFitness=1.30735e-05
AvgFitness=8.01475e-06 StdDev=1.0341e-06 GenBestFitness=1.09772e-05 GenLowestFitness=5.7134e-06 BestFitness=1.30735e-05
AvgFitness=8.02109e-06 StdDev=1.05182e-06 GenBestFitness=1.10819e-05 GenLowestFitness=5.7134e-06 BestFitness=1.30735e-05
AvgFitness=8.04764e-06 StdDev=1.00889e-06 GenBestFitness=1.10819e-05 GenLowestFitness=5.97633e-06 BestFitness=1.30735e-05
AvgFitness=8.02822e-06 StdDev=1.01506e-06 GenBestFitness=1.10819e-05 GenLowestFitness=5.87793e-06 BestFitness=1.30735e-05
AvgFitness=8.01067e-06 StdDev=1.00027e-06 GenBestFitness=1.10819e-05 GenLowestFitness=5.98157e-06 BestFitness=1.30735e-05
AvgFitness=8.04252e-06 StdDev=1.0005e-06 GenBestFitness=1.11047e-05 GenLowestFitness=6.01864e-06 BestFitness=1.30735e-05
AvgFitness=8.07915e-06 StdDev=1.02736e-06 GenBestFitness=1.11047e-05 GenLowestFitness=5.80332e-06 BestFitness=1.30735e-05
AvgFitness=8.06131e-06 StdDev=1.03443e-06 GenBestFitness=1.2395e-05 GenLowestFitness=5.80332e-06 BestFitness=1.30735e-05
AvgFitness=8.03438e-06 StdDev=1.02113e-06 GenBestFitness=1.10372e-05 GenLowestFitness=5.8537e-06 BestFitness=1.30735e-05
AvgFitness=8.02305e-06 StdDev=1.00385e-06 GenBestFitness=1.10372e-05 GenLowestFitness=5.8615e-06 BestFitness=1.30735e-05
AvgFitness=7.98816e-06 StdDev=1.03154e-06 GenBestFitness=1.10414e-05 GenLowestFitness=5.81542e-06 BestFitness=1.30735e-05
AvgFitness=7.96354e-06 StdDev=1.0156e-06 GenBestFitness=1.10372e-05 GenLowestFitness=5.95885e-06 BestFitness=1.30735e-05
AvgFitness=7.99711e-06 StdDev=1.028e-06 GenBestFitness=1.10372e-05 GenLowestFitness=5.87736e-06 BestFitness=1.30735e-05
AvgFitness=8.00503e-06 StdDev=1.00678e-06 GenBestFitness=1.10372e-05 GenLowestFitness=5.94026e-06 BestFitness=1.30735e-05
AvgFitness=7.94135e-06 StdDev=1.01141e-06 GenBestFitness=1.1439e-05 GenLowestFitness=5.78063e-06 BestFitness=1.30735e-05
AvgFitness=7.92887e-06 StdDev=1.00923e-06 GenBestFitness=1.1439e-05 GenLowestFitness=5.78286e-06 BestFitness=1.30735e-05
AvgFitness=7.93946e-06 StdDev=1.00271e-06 GenBestFitness=1.1051e-05 GenLowestFitness=5.8388e-06 BestFitness=1.30735e-05
AvgFitness=7.98665e-06 StdDev=9.95686e-07 GenBestFitness=1.1051e-05 GenLowestFitness=5.93175e-06 BestFitness=1.30735e-05
AvgFitness=8.01959e-06 StdDev=9.90866e-07 GenBestFitness=1.12049e-05 GenLowestFitness=5.69608e-06 BestFitness=1.30735e-05
AvgFitness=7.95793e-06 StdDev=1.00061e-06 GenBestFitness=1.12049e-05 GenLowestFitness=5.77915e-06 BestFitness=1.30735e-05
AvgFitness=7.9348e-06 StdDev=9.72646e-07 GenBestFitness=1.10247e-05 GenLowestFitness=5.77915e-06 BestFitness=1.30735e-05
AvgFitness=7.99075e-06 StdDev=1.00846e-06 GenBestFitness=1.10352e-05 GenLowestFitness=5.74335e-06 BestFitness=1.30735e-05
AvgFitness=7.99382e-06 StdDev=1.00985e-06 GenBestFitness=1.10825e-05 GenLowestFitness=5.82447e-06 BestFitness=1.30735e-05
AvgFitness=7.97487e-06 StdDev=1.02845e-06 GenBestFitness=1.11041e-05 GenLowestFitness=5.50825e-06 BestFitness=1.30735e-05
AvgFitness=7.91168e-06 StdDev=1.00914e-06 GenBestFitness=1.2106e-05 GenLowestFitness=5.66706e-06 BestFitness=1.30735e-05
AvgFitness=7.90228e-06 StdDev=9.99562e-07 GenBestFitness=1.10352e-05 GenLowestFitness=5.66706e-06 BestFitness=1.30735e-05
AvgFitness=7.85951e-06 StdDev=1.00357e-06 GenBestFitness=1.10352e-05 GenLowestFitness=5.50722e-06 BestFitness=1.30735e-05
AvgFitness=7.83309e-06 StdDev=1.00111e-06 GenBestFitness=1.09203e-05 GenLowestFitness=5.63515e-06 BestFitness=1.30735e-05
AvgFitness=7.82844e-06 StdDev=1.00138e-06 GenBestFitness=1.1034e-05 GenLowestFitness=5.76632e-06 BestFitness=1.30735e-05
AvgFitness=7.83395e-06 StdDev=1.01575e-06 GenBestFitness=1.08742e-05 GenLowestFitness=5.48075e-06 BestFitness=1.30735e-05
AvgFitness=7.84766e-06 StdDev=1.03916e-06 GenBestFitness=1.10375e-05 GenLowestFitness=5.60464e-06 BestFitness=1.30735e-05
AvgFitness=7.91631e-06 StdDev=1.05845e-06 GenBestFitness=1.11795e-05 GenLowestFitness=5.91969e-06 BestFitness=1.30735e-05
